example_id                                                            | status | run_time        |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:3]               | passed | 0.01621 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:4]               | passed | 0.01754 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:5]               | passed | 0.0172 seconds  |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:6]               | passed | 0.021 seconds   |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:7]               | passed | 0.04699 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:8]               | passed | 0.01759 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:9]               | passed | 0.01578 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:10]              | passed | 0.02519 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:11:1]            | passed | 0.00806 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:11:2]            | passed | 0.00686 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:11:3]            | passed | 0.01697 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:11:4]            | passed | 0.01473 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:11:5]            | passed | 0.01798 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:11:6]            | passed | 0.0248 seconds  |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:12:1]            | passed | 0.01399 seconds |
